"Id_Loja","Departamento","Categoria","SubCategoria","Marca","Unidade","Volume","codigo_barra","Nome","dt_cadastro","dt_ultima_alteracao","vlr_produto","vlr_promocao","qtd_estoque_atual","qtd_estoque_minimo","Descricao","ativo","plu","vlr_compra","validade_proxima","qtd_atacado","image_url"
"201",LIMPEZA,LIMPEZA GERAL,LIMPADORES,"",UN,"1",7891150038585,LIMP CIF ULT GTL 500ML,"03/08/2020","03/08/2020",15.74,0.00,100.0000,10.0000,LIMP CIF ULT RAP BAN S/CLORO GTL 500ML,S,"1634135",10.65,N,0,http://db.buzzer.com.br/middleware/imagens/7891150038585.png
"201",LIMPEZA,LIMPEZA GERAL,LIMPADORES,"",UN,"1",7891150038592,LIMP CIF S/CLOR 500ML,"03/08/2020","03/08/2020",9.76,0.00,100.0000,10.0000,LIMP CIF ULTRA RAP BANH S/CLOR 500ML,S,"1634070",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150038592.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150039001,AMAC ROUP C CUID 500ML,"03/08/2020","03/08/2020",9.88,0.00,100.0000,10.0000,AMAC COMFORT CONC PURO CUIDADO 500ML,S,"1634020",8.50,N,0,http://db.buzzer.com.br/middleware/imagens/7891150039001.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150039018,AMAC CONF PUR CUID 2L,"03/08/2020","03/08/2020",22.30,0.00,100.0000,10.0000,AMAC COMFORT DILUIDO PURO CUIDADO 2L,S,"1634038",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150039018.png
"201",LIQUIDA,SUCOS PRONTOS,ABACAXI,"",TP,"1",7891150039209,SUCO PTO ADES MOR 1L,"03/08/2020","03/08/2020",7.92,0.00,100.0000,10.0000,SUCO PTO ADES MORANGO 1L,S,"1634380",5.07,N,0,http://db.buzzer.com.br/middleware/imagens/7891150039209.png
"201",FRIOS/LATIC/CONGELADOS,SOBREMESAS CONGELADAS,SORVETES,"",UN,"1",7891150039384,SORV KIBON TENTAC 1.5L,"03/08/2020","03/08/2020",28.39,0.00,100.0000,10.0000,SORVETE KIBON TENTACAO 1.5L,S,"1644025",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150039384.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES AEROSOL,"",UN,"1",7891150040328,DESOD AER DOVE 2X89G,"03/08/2020","03/08/2020",26.44,0.00,100.0000,10.0000,DESOD AER DOVE INVES DRY 2X89G,S,"1707930",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150040328.png
"201",P.A.S - LINHA SECA,LEITES,AROMATIZADOS,"",UN,"1",7891150041349,ALIM SOJA CHOC 200ML,"03/08/2020","03/08/2020",2.13,0.00,100.0000,10.0000,ALIM SOJA ADES CHOCOLATE 200ML,S,"1679856",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150041349.png
"201",LIMPEZA,LIMPEZA DE ROUPA,ALVEJANTES,"",UN,"1",7891150041424,TIRA MANCHA LIQ 450ML,"03/08/2020","03/08/2020",5.62,0.00,100.0000,10.0000,TIRA MANCHA LIQ OMO ROUPA COLOR SH 450ML,S,"1679830",4.76,N,0,http://db.buzzer.com.br/middleware/imagens/7891150041424.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CREME PENTEAR/TRATAMENTO,"",UN,"1",7891150041639,CR TRAT TRESEM CA 400G,"03/08/2020","03/08/2020",12.18,0.00,100.0000,6.0000,CR TRAT TRESEMME DETOX CAPILAR 400G,S,"1679503",10.10,N,0,http://db.buzzer.com.br/middleware/imagens/7891150041639.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150041714,SH TRESE DETOX 400ML,"03/08/2020","03/08/2020",14.59,0.00,100.0000,10.0000,SH TRESEMME DETOX CAPILAR 400ML,S,"1679511",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150041714.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,SABONETE LUXO,"",UN,"1",7891150041837,SAB DOVE CR LTE 90G,"03/08/2020","03/08/2020",3.28,0.00,100.0000,10.0000,SAB DOVE CREM LTE FLOR PEONIA 90G,S,"1679783",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150041837.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150042117,AMAC ROUP CON ENEG 1L,"03/08/2020","03/08/2020",20.00,0.00,100.0000,10.0000,AMAC ROUPA COMFORT CONC ENERGY 1L,S,"1659898",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150042117.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150042131,AMAC ROUP CON CUID 1L,"03/08/2020","03/08/2020",15.97,0.00,100.0000,10.0000,AMAC ROUPA COMFORT CONC PURO CUID 1L,S,"1659880",15.26,N,0,http://db.buzzer.com.br/middleware/imagens/7891150042131.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CONDICIONADORES,"",UN,"1",7891150042223,COND SUAV AMEND 325ML,"03/08/2020","03/08/2020",7.46,0.00,100.0000,10.0000,COND SUAVE MEL AMENDOA 325ML,S,"1768182",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150042223.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CONDICIONADORES,"",UN,"1",7891150042230,COND SUAV BAMBU 325ML,"03/08/2020","03/08/2020",7.46,0.00,100.0000,10.0000,COND SUAVE LAVANDA BAMBU 325ML,S,"1768174",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150042230.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150042261,SH SUAVE OLEO COCO 350,"03/08/2020","03/08/2020",5.28,0.00,100.0000,10.0000,SH SUAVE OLEO COCO/ABACATE 350ML,S,"1768190",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150042261.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150042278,SH SUAV MEL AMEN 325ML,"03/08/2020","03/08/2020",5.28,0.00,100.0000,10.0000,SH SUAVE MEL AMENDOA 325ML,S,"1768212",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150042278.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150042285,SH SUAV LAV BAMB 325ML,"03/08/2020","03/08/2020",5.28,0.00,100.0000,10.0000,SH SUAVE LAVANDA BAMBU 325ML,S,"1768204",5.37,N,0,http://db.buzzer.com.br/middleware/imagens/7891150042285.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,KIT SH/COND,"",UN,"1",7891150043091,SH/COND SEDA LIS 325ML,"03/08/2020","03/08/2020",17.93,0.00,100.0000,10.0000,KIT SH/COND SEDA LISO PERFEITO 325ML,S,"1392557",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150043091.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150043220,SH DOVE REG EXT 400ML,"03/08/2020","03/08/2020",19.54,0.00,100.0000,10.0000,SH DOVE REGENERACAO EXTREMA 400ML,S,"1679660",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150043220.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CONDICIONADORES,"",UN,"1",7891150043237,COND DOVE RECUP 400ML,"03/08/2020","03/08/2020",24.60,0.00,100.0000,10.0000,COND DOVE RECUPERACAO EXTREMA 400ML,S,"1679716",25.59,N,0,http://db.buzzer.com.br/middleware/imagens/7891150043237.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150043251,SH DOVE REG EXT 200ML,"03/08/2020","03/08/2020",12.52,0.00,100.0000,10.0000,SH DOVE REGENERACAO EXTREMA 200ML,S,"1679651",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150043251.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CONDICIONADORES,"",UN,"1",7891150043381,COND TRESE HID 200ML,"03/08/2020","03/08/2020",9.88,0.00,100.0000,12.0000,COND TRESEMME HID PROF 200ML,S,"1679600",8.14,N,0,http://db.buzzer.com.br/middleware/imagens/7891150043381.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CONDICIONADORES,"",UN,"1",7891150043398,COND TRESEM RE F 200ML,"03/08/2020","03/08/2020",9.88,0.00,100.0000,12.0000,COND TRESEMME RECON FORCA 200ML,S,"1679597",8.14,N,0,http://db.buzzer.com.br/middleware/imagens/7891150043398.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CONDICIONADORES,"",UN,"1",7891150043404,COND TRESEMME 200ML,"03/08/2020","03/08/2020",9.88,0.00,100.0000,10.0000,COND TRESEMME TRESPLEX 200ML,S,"1679457",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150043404.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,SABONETE LUXO,"",UN,"1",7891150043923,SAB DOVE REVIGOR 90G,"03/08/2020","03/08/2020",3.05,0.00,100.0000,10.0000,SAB DOVE REVIGORANTE 90G,S,"1768352",2.92,N,0,http://db.buzzer.com.br/middleware/imagens/7891150043923.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CREME PENTEAR/TRATAMENTO,"",UN,"1",7891150044173,CR PEN DOVE ULTR 200ML,"03/08/2020","03/08/2020",11.26,0.00,100.0000,10.0000,CR PENT DOVE ULTRA CACHOS 200ML,S,"1768123",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150044173.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150044203,SH DOVE ULT CACH 200ML,"03/08/2020","03/08/2020",12.41,0.00,100.0000,10.0000,SH DOVE ULTRA CACHOS 200ML,S,"1768115",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150044203.png
"201",PERFUMARIA/HIG.PESSOAL,INFANTIL (TOUCADOR),SHAMPOO,"",UN,"1",7891150044555,SH DOVE BABY CAC 200ML,"03/08/2020","03/08/2020",11.60,0.00,100.0000,10.0000,SH DOVE BABY CAB CACHEADOS 200ML,S,"1768433",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150044555.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,SABONETE LUXO,"",UN,"1",7891150044616,SAB DOVE BCO 6X90G,"03/08/2020","03/08/2020",17.70,0.00,100.0000,8.0000,SAB DOVE BRANCO 6X90G,S,"1745565",14.70,N,0,http://db.buzzer.com.br/middleware/imagens/7891150044616.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150044647,KIT SH/COND SEDA 325ML,"03/08/2020","03/08/2020",18.16,0.00,100.0000,15.0000,KIT SH/COND SEDA CACHOS DEFINIDOS 325ML,S,"1745530",14.86,N,0,http://db.buzzer.com.br/middleware/imagens/7891150044647.png
"201",MERCEARIA - SECA,MAIONESE,NATURAL,"",UN,"1",7891150045255,MAION HELL 700G SH,"03/08/2020","03/08/2020",10.34,0.00,100.0000,10.0000,MAIONESE HELLMANS 700G SH,S,"1743988",8.65,N,0,http://db.buzzer.com.br/middleware/imagens/7891150045255.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150045460,AMAC ROUPA GLAM 500ML,"03/08/2020","03/08/2020",11.26,0.00,100.0000,12.0000,AMAC ROUPA COMFORT CONC GLAMOUR 500ML,S,"1708066",7.86,N,0,http://db.buzzer.com.br/middleware/imagens/7891150045460.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150045484,AMAC ROUPA GLAMOUR 1L,"03/08/2020","03/08/2020",20.00,0.00,100.0000,10.0000,AMAC ROUPA COMFORT CONC GLAMOUR 1L,S,"1718630",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150045484.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CONDICIONADORES,"",UN,"1",7891150047280,COND DOVE ULT CA 400ML,"03/08/2020","03/08/2020",24.60,0.00,100.0000,10.0000,COND DOVE ULTRA CACHOS 400ML,S,"1768220",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150047280.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150047297,SH DOVE ULT CACH 400ML,"03/08/2020","03/08/2020",19.31,0.00,100.0000,10.0000,SH DOVE ULTRA CACHOS 400ML,S,"1768107",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150047297.png
"201",MERCEARIA - SECA,MAIONESE,NATURAL,"",UN,"1",7891150049529,MAION HELL BURG H 470G,"03/08/2020","03/08/2020",9.99,0.00,100.0000,12.0000,MAIONESE HELLMANS BURGER HOUSE 470G,S,"1744038",7.22,N,0,http://db.buzzer.com.br/middleware/imagens/7891150049529.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CONDICIONADORES,"",UN,"1",7891150049604,COND SEDA BOMBA 325ML,"03/08/2020","03/08/2020",11.95,0.00,100.0000,10.0000,COND SEDA BOMBA NUTRICAO 325ML,S,"1768140",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150049604.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150049628,SH SEDA BOMB NUT 325ML,"03/08/2020","03/08/2020",9.65,0.00,100.0000,10.0000,SH SEDA BOMBA NUTRICAO 325ML,S,"1768158",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150049628.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE BUCAL,CREME DENTAL GEL,"",TB,"1",7891150049871,CR CLOSE UO T MENT 70G,"03/08/2020","03/08/2020",2.24,0.00,100.0000,10.0000,CR DENT CLOSE UP TRIP M AMER 70G,S,"606600",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150049871.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE BUCAL,CREME DENTAL GEL,"",UN,"1",7891150049888,CR DENT CLOSE UP 70G,"03/08/2020","03/08/2020",2.24,0.00,100.0000,10.0000,CR DENT CLOSE UP TRIP HORT 70GR,S,"840661",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150049888.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150050075,SH DOVE RIT REPA 200ML,"03/08/2020","03/08/2020",12.41,0.00,100.0000,10.0000,SH DOVE RITUAL REPARACAO 200ML,S,"1768034",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150050075.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150050099,SH DOVE RIT FORT 400ML,"03/08/2020","03/08/2020",19.31,0.00,100.0000,10.0000,SH DOVE RITUAL FORTALEC 400ML,S,"1767984",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150050099.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150050105,SH DOVE RIT NUTR 400ML,"03/08/2020","03/08/2020",19.31,0.00,100.0000,10.0000,SH DOVE RITUAL LISO NUTRIDO 400ML,S,"1768026",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150050105.png
"201",FRIOS/LATIC/CONGELADOS,SOBREMESAS CONGELADAS,SORVETES,"",UN,"1",7891150050235,SORV KIBON CREME 1.5L,"03/08/2020","03/08/2020",28.39,0.00,100.0000,10.0000,SORVETE KIBON CREME 1.5L,S,"1770144",13.51,N,0,http://db.buzzer.com.br/middleware/imagens/7891150050235.png
"201",FRIOS/LATIC/CONGELADOS,SOBREMESAS CONGELADAS,SORVETES,"",UN,"1",7891150050242,SORV KIBON FLOCOS 1.5L,"03/08/2020","03/08/2020",28.39,0.00,100.0000,10.0000,SORVETE KIBON FLOCOS 1.5L,S,"1770136",13.51,N,0,http://db.buzzer.com.br/middleware/imagens/7891150050242.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CONDICIONADORES,"",UN,"1",7891150051584,COND TRESE DETOX 200ML,"03/08/2020","03/08/2020",9.88,0.00,100.0000,10.0000,COND TRESEMME DETOX CAPILAR 200ML,S,"1768476",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150051584.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CREME PENTEAR/TRATAMENTO,"",UN,"1",7891150051607,CR PENT SEDA VOLUM 1KG,"03/08/2020","03/08/2020",22.99,0.00,100.0000,10.0000,CR PENT SEDA BOOM VOLUMAO 1KG,S,"1778153",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150051607.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CREME PENTEAR/TRATAMENTO,"",UN,"1",7891150051614,CR PENT SEDA DEFIN 1KG,"03/08/2020","03/08/2020",22.99,0.00,100.0000,10.0000,CR PENT SEDA BOOM DEFINICAO 1KG,S,"1778110",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150051614.png
"201",MERCEARIA - SECA,TEMPEROS,TEMPEROS DIVERSOS (GLUTAMATOS),"",TB,"1",7891150051645,TEMP ARISCO AVES 10X5G,"03/08/2020","03/08/2020",4.13,0.00,100.0000,10.0000,TEMP ARISCO AVES 10X5G PO,S,"1778048",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150051645.png
"201",MERCEARIA - SECA,TEMPEROS,TEMPEROS DIVERSOS (GLUTAMATOS),"",TB,"1",7891150051652,TEMP ARISCO CARN 10X5G,"03/08/2020","03/08/2020",4.13,0.00,100.0000,10.0000,TEMP ARISCO CARNE 10X5G PO,S,"1778056",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150051652.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CREME PENTEAR/TRATAMENTO,"",UN,"1",7891150051881,CR TRAT TRESEM BX 400G,"03/08/2020","03/08/2020",12.18,0.00,100.0000,10.0000,CR TRAT TRESEMME BAIXO POO 400G,S,"1768506",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150051881.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150051898,SH TRESE BAIXO 400ML,"03/08/2020","03/08/2020",14.59,0.00,100.0000,10.0000,SH TRESEMME BAIXO POO 400ML,S,"1768557",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150051898.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CONDICIONADORES,"",UN,"1",7891150051904,COND TRESE 3EM1 200ML,"03/08/2020","03/08/2020",11.14,0.00,100.0000,10.0000,COND TRESEMME 3EM1 BAIXO POO 200ML,S,"1768492",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150051904.png
"201",MERCEARIA - SECA,TEMPEROS,TEMPEROS DIVERSOS (GLUTAMATOS),"",TB,"1",7891150051980,TEMP KNORR VEGET 40G,"03/08/2020","03/08/2020",4.36,0.00,100.0000,10.0000,TEMP KNORR IDEAL VEGETAIS 40G,S,"1777726",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150051980.png
"201",MERCEARIA - SECA,TEMPEROS,TEMPEROS DIVERSOS (GLUTAMATOS),"",TB,"1",7891150051997,TEMP KNORR CARNE 40G,"03/08/2020","03/08/2020",4.36,0.00,100.0000,10.0000,TEMP KNORR IDEAL CARNE 40G,S,"1777700",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150051997.png
"201",MERCEARIA - SECA,TEMPEROS,TEMPEROS DIVERSOS (GLUTAMATOS),"",TB,"1",7891150052000,TEMP KNORR FGO 40G,"03/08/2020","03/08/2020",4.36,0.00,100.0000,10.0000,TEMP KNORR IDEAL FGO 40G,S,"1777670",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150052000.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150052260,AMAC ROUP GLAMOU 900ML,"03/08/2020","03/08/2020",14.59,0.00,100.0000,10.0000,AMAC ROUPA COMFORT CONC GLAMOUR 900ML,S,"1778684",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150052260.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,SHAMPOOS,"",UN,"1",7891150052543,SH TRESE BAIXO 200ML,"03/08/2020","03/08/2020",6.77,0.00,100.0000,10.0000,SH TRESEMME BAIXO POO 200ML,S,"1768549",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150052543.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES AEROSOL,"",UN,"1",7891150053465,DESOD AER DOV ME 2X89G,"03/08/2020","03/08/2020",27.47,0.00,100.0000,10.0000,DESOD AER DOVE AP MEN CUID TOTAL 2X89G,S,"1768700",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150053465.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,SABONETE LIQUIDO,"",UN,"1",7891150053717,SAB LIQ REX ANTI 200ML,"03/08/2020","03/08/2020",5.05,0.00,100.0000,10.0000,SAB LIQ REX ANTI FRESH 200ML REFIL,S,"1778595",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150053717.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,SABONETE LIQUIDO,"",UN,"1",7891150053724,SAB LIQ REX ORCH 200ML,"03/08/2020","03/08/2020",5.05,0.00,100.0000,10.0000,SAB LIQ REX ORCHID FRESH 200ML REFIL,S,"1778609",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150053724.png
"201",MERCEARIA - SECA,MAIONESE,NATURAL,"",UN,"1",7891150053885,MAION HELL BURG H 315G,"03/08/2020","03/08/2020",9.65,0.00,100.0000,10.0000,MAIONESE HELLMANS BURGER HOUSE 315G,S,"1777793",7.99,N,0,http://db.buzzer.com.br/middleware/imagens/7891150053885.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CREME PENTEAR/TRATAMENTO,"",UN,"1",7891150054493,CR PENT SEDA DEF 295ML,"03/08/2020","03/08/2020",7.46,0.00,100.0000,10.0000,CR PENT SEDA BOOM DEFINICAO 295ML,S,"1778145",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150054493.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CREME PENTEAR/TRATAMENTO,"",UN,"1",7891150054509,CR PENT SEDA VOL 295ML,"03/08/2020","03/08/2020",7.46,0.00,100.0000,10.0000,CR PENT SEDA BOOM VOLUMAO 295ML,S,"1778129",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150054509.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE CAPILAR,CREME PENTEAR/TRATAMENTO,"",UN,"1",7891150054523,CR PENT SEDA TRA 295ML,"03/08/2020","03/08/2020",9.88,0.00,100.0000,10.0000,CR PENT SEDA BOOM TRANSICAO 295ML,S,"1778137",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150054523.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150054561,AMAC ROUP CON PU 900ML,"03/08/2020","03/08/2020",14.59,0.00,100.0000,10.0000,AMAC ROUPA COMFORT CONC PURO DOYP 900ML,S,"1778676",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150054561.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150054578,AMAC ROUPA FOFO 900ML,"03/08/2020","03/08/2020",13.44,0.00,100.0000,10.0000,AMAC ROUPA FOFO CONC TRAD DOYP 900ML,S,"1778730",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150054578.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150054585,AMAC ROUP CON OR 900ML,"03/08/2020","03/08/2020",14.59,0.00,100.0000,10.0000,AMAC ROUPA COMFORT CONC ORIG DOYP 900ML,S,"1778668",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150054585.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150054608,AMAC ROUP CON PU 500ML,"03/08/2020","03/08/2020",9.88,0.00,100.0000,10.0000,AMAC ROUPA COMFORT CONC PURO RELAX 500ML,S,"1778706",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150054608.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891150054615,AMAC ROUP CON PURO 1L,"03/08/2020","03/08/2020",15.97,0.00,100.0000,10.0000,AMAC ROUPA COMFORT CONC PURO RELAX 1L,S,"1778714",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150054615.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES AEROSOL,"",UN,"1",7891150054646,DESOD AER IMPACT 150ML,"03/08/2020","03/08/2020",15.05,0.00,100.0000,10.0000,DESOD AER REX IMPACTO 150ML,S,"1778188",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150054646.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES AEROSOL,"",UN,"1",7891150054653,DESOD AER ERV DO 150ML,"03/08/2020","03/08/2020",15.28,0.00,100.0000,10.0000,DESOD AER REX ERVA DOCE 150ML,S,"1778170",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891150054653.png
"201",MERCEARIA - SECA,MASSAS,ESPAGUETES,"",PT,"1",7891152222210,MAC FORTAL ESP 500G,"03/08/2020","03/08/2020",5.51,0.00,100.0000,10.0000,MAC SEMOLA/OVOS ESPAG FORTALEZA  500G,S,"441104",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891152222210.png
"201",MERCEARIA - SECA,MASSAS,ESPAGUETES,"",PC,"1",7891152222241,MAC ESP FORT FX D 500G,"03/08/2020","03/08/2020",5.28,0.00,100.0000,10.0000,MAC SEMOLA FAIXA DOURADA FORTALEZA  500G,S,"294489",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891152222241.png
"201",MERCEARIA - SECA,MASSAS,ESPAGUETES,"",PC,"1",7891152222456,MAC ESP FORTALEZA 500G,"03/08/2020","03/08/2020",5.85,0.00,100.0000,10.0000,MAC SEMOLA ESPAG FORTALEZA  500G,S,"104272",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891152222456.png
"201",MERCEARIA - SECA,MASSAS,MASSAS CORTADAS,"",PT,"1",7891152223149,MAC FORTAL PARA 500G,"03/08/2020","03/08/2020",6.08,0.00,100.0000,10.0000,MAC SEMOLA PARAFUSO FORTALEZA VIT 500G,S,"565768",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891152223149.png
"201",MERCEARIA - SECA,BISCOITO WAFFER,CHOCOLATE,"",UN,"1",7891152300178,BISC RICH LAN CONB 20G,"03/08/2020","03/08/2020",1.09,0.00,100.0000,10.0000,BISC RICHES LANCHESTER COBERT 20G,S,"647292",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891152300178.png
